id;tipo_dia;unidade;barra;potencia_pv_kw;potencia_bess_kw;razao_bess_h;capacidade_bess_kwh;fator_carga
261;ceu_aberto;1;6;1282,31;1282,31;3,893;4992,68;0,9433
261;ceu_aberto;2;10;18,29;18,29;1,657;30,3;1,0538
261;ceu_aberto;3;14;477,04;477,04;2,764;1318,34;1,0464
261;ceu_aberto;4;18;277,0;277,0;3,101;858,89;0,9924
261;ceu_aberto;5;25;946,18;946,18;3,477;3289,58;1,057
261;ceu_aberto;6;32;572,33;572,33;2,221;1271,1;0,9776
262;parcialmente_nublado;1;6;90,67;90,67;3,298;299,01;0,9918
262;parcialmente_nublado;2;10;84,5;84,5;1,928;162,93;1,0188
262;parcialmente_nublado;3;14;292,25;292,25;3,469;1013,71;0,9893
262;parcialmente_nublado;4;18;16,42;16,42;1,548;25,43;1,0197
262;parcialmente_nublado;5;25;416,04;416,04;1,373;571,31;0,9996
262;parcialmente_nublado;6;32;357,89;357,89;1,135;406,16;1,0407
263;nublado;1;6;210,77;210,77;3,006;633,48;0,9843
263;nublado;2;10;128,28;128,28;1,819;233,39;1,0293
263;nublado;3;14;287,92;287,92;1,059;304,93;1,0199
263;nublado;4;18;116,88;116,88;1,199;140,18;0,9503
263;nublado;5;25;128,35;128,35;3,872;496,95;0,9532
263;nublado;6;32;8,78;8,78;2,038;17,9;0,9986
264;parcialmente_nublado;1;6;493,03;493,03;2,59;1276,93;1,0127
264;parcialmente_nublado;2;10;1547,27;1547,27;3,062;4737,77;0,9995
264;parcialmente_nublado;3;14;430,59;430,59;1,673;720,59;0,9553
264;parcialmente_nublado;4;18;208,59;208,59;2,977;620,89;0,9892
264;parcialmente_nublado;5;25;264,67;264,67;3,336;882,87;0,9744
264;parcialmente_nublado;6;32;444,99;444,99;3,03;1348,21;1,0286
265;nublado;1;6;50,68;50,68;2,153;109,14;1,0729
265;nublado;2;10;218,55;218,55;3,755;820,56;0,9933
265;nublado;3;14;408,74;408,74;2,636;1077,48;1,0001
265;nublado;4;18;435,62;435,62;1,96;853,94;1,0255
265;nublado;5;25;80,23;80,23;1,971;158,13;1,0253
265;nublado;6;32;33,05;33,05;1,396;46,14;0,954
266;nublado;1;6;989,82;989,82;3,444;3408,62;0,9983
266;nublado;2;10;46,45;46,45;3,137;145,69;1,0389
266;nublado;3;14;583,27;583,27;2,237;1304,56;1,0388
266;nublado;4;18;1166,54;1166,54;3,821;4457,57;1,0584
266;nublado;5;25;75,43;75,43;3,3;248,91;1,0276
266;nublado;6;32;9,26;9,26;3,904;36,14;1,0298
267;ceu_aberto;1;6;266,05;266,05;1,056;280,82;0,9567
267;ceu_aberto;2;10;44,81;44,81;3,246;145,43;1,0466
267;ceu_aberto;3;14;31,17;31,17;2,007;62,55;1,0095
267;ceu_aberto;4;18;302,41;302,41;2,165;654,67;0,9716
267;ceu_aberto;5;25;227,45;227,45;1,476;335,77;0,9651
267;ceu_aberto;6;32;85,04;85,04;2,57;218,58;1,031
268;ceu_aberto;1;6;155,14;155,14;3,987;618,61;1,0325
268;ceu_aberto;2;10;115,44;115,44;1,469;169,57;0,9443
268;ceu_aberto;3;14;157,0;157,0;3,162;496,43;1,027
268;ceu_aberto;4;18;293,64;293,64;3,175;932,39;0,9475
268;ceu_aberto;5;25;19,79;19,79;3,049;60,34;0,8785
268;ceu_aberto;6;32;37,89;37,89;1,682;63,74;0,992
269;parcialmente_nublado;1;6;76,28;76,28;3,256;248,39;0,9622
269;parcialmente_nublado;2;10;946,06;946,06;2,971;2811,14;0,8907
269;parcialmente_nublado;3;14;176,35;176,35;3,993;704,21;0,9912
269;parcialmente_nublado;4;18;245,06;245,06;2,379;583,1;0,8952
269;parcialmente_nublado;5;25;147,64;147,64;3,119;460,41;0,9504
269;parcialmente_nublado;6;32;290,35;290,35;3,393;985,25;0,9563
270;parcialmente_nublado;1;6;303,92;303,92;3,909;1187,96;1,1294
270;parcialmente_nublado;2;10;169,03;169,03;2,981;503,78;1,0666
270;parcialmente_nublado;3;14;604,64;604,64;1,592;962,33;0,9734
270;parcialmente_nublado;4;18;385,79;385,79;3,251;1254,37;0,9455
270;parcialmente_nublado;5;25;449,66;449,66;1,521;684,0;0,9956
270;parcialmente_nublado;6;32;100,93;100,93;1,19;120,13;1,0091
271;ceu_aberto;1;6;256,06;256,06;2,447;626,69;1,0518
271;ceu_aberto;2;10;399,81;399,81;1,815;725,78;1,1026
271;ceu_aberto;3;14;42,95;42,95;2,42;103,95;1,0339
271;ceu_aberto;4;18;11,13;11,13;1,055;11,74;0,9383
271;ceu_aberto;5;25;105,57;105,57;1,155;121,92;0,9827
271;ceu_aberto;6;32;2,98;2,98;1,048;3,12;1,0298
272;parcialmente_nublado;1;6;444,52;444,52;3,078;1368,13;0,9804
272;parcialmente_nublado;2;10;42,09;42,09;3,031;127,57;0,9877
272;parcialmente_nublado;3;14;100,5;100,5;2,656;266,96;0,9051
272;parcialmente_nublado;4;18;16,79;16,79;3,858;64,78;1,0247
272;parcialmente_nublado;5;25;33,11;33,11;2,522;83,48;0,9276
272;parcialmente_nublado;6;32;246,67;246,67;2,348;579,25;1,0059
273;ceu_aberto;1;6;18,49;18,49;3,478;64,31;1,0006
273;ceu_aberto;2;10;168,96;168,96;3,422;578,22;1,0031
273;ceu_aberto;3;14;516,13;516,13;3,355;1731,71;1,0065
273;ceu_aberto;4;18;10,34;10,34;1,389;14,37;1,003
273;ceu_aberto;5;25;57,02;57,02;2,192;124,98;0,9448
273;ceu_aberto;6;32;282,34;282,34;3,954;1116,46;0,9924
274;parcialmente_nublado;1;6;92,92;92,92;2,533;235,35;0,9174
274;parcialmente_nublado;2;10;36,9;36,9;1,064;39,27;0,9884
274;parcialmente_nublado;3;14;839,35;839,35;1,389;1165,52;0,9779
274;parcialmente_nublado;4;18;39,35;39,35;3,433;135,09;0,9933
274;parcialmente_nublado;5;25;33,23;33,23;2,451;81,45;0,972
274;parcialmente_nublado;6;32;123,9;123,9;1,438;178,17;0,9246
275;nublado;1;6;473,42;473,42;1,061;502,31;0,9131
275;nublado;2;10;463,34;463,34;2,317;1073,6;0,9815
275;nublado;3;14;519,01;519,01;1,672;868,02;1,1032
275;nublado;4;18;468,54;468,54;1,086;509,03;1,0332
275;nublado;5;25;1090,77;1090,77;2,413;2631,52;0,9895
275;nublado;6;32;441,07;441,07;1,618;713,59;1,0349
276;ceu_aberto;1;6;554,41;554,41;3,532;1957,99;0,9402
276;ceu_aberto;2;10;25,31;25,31;3,489;88,31;0,977
276;ceu_aberto;3;14;109,18;109,18;3,922;428,25;1,04
276;ceu_aberto;4;18;109,68;109,68;2,371;260,09;0,9984
276;ceu_aberto;5;25;60,75;60,75;1,292;78,46;1,015
276;ceu_aberto;6;32;394,03;394,03;3,296;1298,86;0,9858
277;ceu_aberto;1;6;270,36;270,36;2,186;590,95;1,0478
277;ceu_aberto;2;10;631,36;631,36;3,003;1896,03;0,9433
277;ceu_aberto;3;14;261,63;261,63;3,683;963,68;1,0114
277;ceu_aberto;4;18;847,6;847,6;1,536;1302,02;0,9705
277;ceu_aberto;5;25;529,49;529,49;2,544;1347,02;1,035
277;ceu_aberto;6;32;150,28;150,28;1,356;203,83;0,9601
278;ceu_aberto;1;6;454,78;454,78;2,481;1128,53;0,9891
278;ceu_aberto;2;10;76,58;76,58;3,588;274,79;1,0811
278;ceu_aberto;3;14;337,63;337,63;2,967;1001,67;0,9933
278;ceu_aberto;4;18;972,67;972,67;1,301;1265,06;1,081
278;ceu_aberto;5;25;220,3;220,3;3,596;792,1;1,0282
278;ceu_aberto;6;32;341,43;341,43;3,496;1193,72;1,0176
279;ceu_aberto;1;6;257,49;257,49;3,538;911,11;1,074
279;ceu_aberto;2;10;508,15;508,15;3,964;2014,48;1,032
279;ceu_aberto;3;14;388,2;388,2;3,096;1201,94;0,9837
279;ceu_aberto;4;18;1730,71;1730,71;2,14;3703,39;1,0623
279;ceu_aberto;5;25;56,71;56,71;2,235;126,77;1,0223
279;ceu_aberto;6;32;634,74;634,74;2,055;1304,42;1,0116
280;parcialmente_nublado;1;6;522,08;522,08;2,389;1247,47;1,1118
280;parcialmente_nublado;2;10;857,89;857,89;3,765;3229,7;0,9465
280;parcialmente_nublado;3;14;550,61;550,61;2,08;1145,21;0,9146
280;parcialmente_nublado;4;18;97,53;97,53;2,836;276,58;0,9278
280;parcialmente_nublado;5;25;592,2;592,2;2,09;1237,97;1,0453
280;parcialmente_nublado;6;32;265,17;265,17;1,284;340,52;0,9703
281;parcialmente_nublado;1;6;273,67;273,67;1,843;504,42;1,075
281;parcialmente_nublado;2;10;740,04;740,04;1,031;762,8;0,9595
281;parcialmente_nublado;3;14;795,23;795,23;3,751;2982,78;1,0484
281;parcialmente_nublado;4;18;587,74;587,74;3,058;1797,48;0,9808
281;parcialmente_nublado;5;25;193,41;193,41;3,069;593,54;0,9931
281;parcialmente_nublado;6;32;247,59;247,59;2,717;672,7;0,9453
282;parcialmente_nublado;1;6;1568,19;1568,19;2,966;4650,76;1,0272
282;parcialmente_nublado;2;10;62,02;62,02;1,81;112,28;1,0549
282;parcialmente_nublado;3;14;387,01;387,01;2,047;792,37;0,9752
282;parcialmente_nublado;4;18;705,03;705,03;3,977;2803,78;1,0397
282;parcialmente_nublado;5;25;341,73;341,73;2,909;994,22;1,0582
282;parcialmente_nublado;6;32;235,96;235,96;3,619;853,9;1,088
283;ceu_aberto;1;6;218,44;218,44;2,599;567,74;0,9716
283;ceu_aberto;2;10;20,07;20,07;1,131;22,7;0,9737
283;ceu_aberto;3;14;131,33;131,33;3,872;508,52;0,927
283;ceu_aberto;4;18;1072,68;1072,68;3,785;4059,57;1,0049
283;ceu_aberto;5;25;269,05;269,05;3,047;819,86;1,0215
283;ceu_aberto;6;32;168,94;168,94;1,297;219,12;1,093
284;nublado;1;6;1287,1;1287,1;1,688;2173,19;1,03
284;nublado;2;10;566,03;566,03;2,14;1211,24;0,9384
284;nublado;3;14;216,95;216,95;2,779;602,87;1,0056
284;nublado;4;18;85,38;85,38;3,015;257,43;0,9536
284;nublado;5;25;1139,43;1139,43;2,936;3344,8;0,9306
284;nublado;6;32;389,43;389,43;3,59;1397,99;1,0205
285;parcialmente_nublado;1;6;138,5;138,5;3,076;426,02;1,0048
285;parcialmente_nublado;2;10;43,33;43,33;2,965;128,5;1,0384
285;parcialmente_nublado;3;14;1020,24;1020,24;1,318;1344,96;1,0243
285;parcialmente_nublado;4;18;609,23;609,23;3,702;2255,19;0,9973
285;parcialmente_nublado;5;25;589,88;589,88;3,643;2149,17;1,1076
285;parcialmente_nublado;6;32;409,5;409,5;3,244;1328,25;0,9727
286;parcialmente_nublado;1;6;269,97;269,97;2,03;548,07;1,0567
286;parcialmente_nublado;2;10;486,09;486,09;1,956;950,6;0,9157
286;parcialmente_nublado;3;14;259,16;259,16;3,788;981,77;0,9258
286;parcialmente_nublado;4;18;31,21;31,21;3,228;100,72;0,9947
286;parcialmente_nublado;5;25;209,25;209,25;1,402;293,27;0,9368
286;parcialmente_nublado;6;32;122,82;122,82;2,428;298,2;1,0611
287;nublado;1;6;38,58;38,58;2,527;97,49;1,0547
287;nublado;2;10;455,82;455,82;1,919;874,53;0,9315
287;nublado;3;14;230,7;230,7;3,795;875,52;0,9649
287;nublado;4;18;56,14;56,14;1,685;94,58;0,9835
287;nublado;5;25;470,32;470,32;2,26;1062,8;1,0356
287;nublado;6;32;97,5;97,5;3,878;378,16;1,0109
288;ceu_aberto;1;6;15,94;15,94;2,355;37,53;1,008
288;ceu_aberto;2;10;813,81;813,81;3,985;3243,01;0,9877
288;ceu_aberto;3;14;20,37;20,37;1,915;39,01;1,0071
288;ceu_aberto;4;18;1050,75;1050,75;1,808;1900,16;0,9523
288;ceu_aberto;5;25;343,44;343,44;1,354;465,03;1,0079
288;ceu_aberto;6;32;81,9;81,9;2,791;228,61;0,956
289;ceu_aberto;1;6;319,15;319,15;2,157;688,45;1,0777
289;ceu_aberto;2;10;1025,04;1025,04;3,738;3831,93;1,0886
289;ceu_aberto;3;14;427,98;427,98;2,621;1121,63;0,9712
289;ceu_aberto;4;18;139,75;139,75;2,045;285,82;1,0289
289;ceu_aberto;5;25;70,41;70,41;2,047;144,13;0,9724
289;ceu_aberto;6;32;919,72;919,72;1,394;1282,38;0,9857
290;nublado;1;6;62,95;62,95;1,33;83,75;0,9745
290;nublado;2;10;208,97;208,97;3,048;637,03;1,0103
290;nublado;3;14;22,23;22,23;2,22;49,35;1,0128
290;nublado;4;18;133,24;133,24;2,763;368,17;1,0115
290;nublado;5;25;96,5;96,5;1,617;156,0;1,0076
290;nublado;6;32;408,24;408,24;2,829;1154,95;0,9679
291;nublado;1;6;219,25;219,25;1,738;380,98;0,9684
291;nublado;2;10;261,0;261,0;2,718;709,4;0,9798
291;nublado;3;14;137,92;137,92;3,641;502,1;1,0828
291;nublado;4;18;2304,17;2304,17;2,255;5195,17;0,9175
291;nublado;5;25;135,45;135,45;2,639;357,43;1,0383
291;nublado;6;32;175,71;175,71;1,499;263,47;0,9761
292;ceu_aberto;1;6;550,1;550,1;3,608;1984,68;1,0027
292;ceu_aberto;2;10;17,27;17,27;1,36;23,49;0,9372
292;ceu_aberto;3;14;722,29;722,29;3,164;2285,09;1,023
292;ceu_aberto;4;18;294,6;294,6;2,25;662,71;0,9151
292;ceu_aberto;5;25;630,73;630,73;3,043;1919,45;0,9832
292;ceu_aberto;6;32;3,49;3,49;2,885;10,06;1,0096
293;parcialmente_nublado;1;6;121,09;121,09;2,76;334,23;0,9949
293;parcialmente_nublado;2;10;356,4;356,4;1,372;488,83;0,9934
293;parcialmente_nublado;3;14;410,27;410,27;1,448;594,17;1,0262
293;parcialmente_nublado;4;18;128,44;128,44;3,316;425,95;1,0394
293;parcialmente_nublado;5;25;4,49;4,49;3,252;14,61;1,0031
293;parcialmente_nublado;6;32;19,85;19,85;3,528;70,05;1,056
294;ceu_aberto;1;6;136,22;136,22;1,839;250,49;1,0282
294;ceu_aberto;2;10;279,61;279,61;2,971;830,69;1,0395
294;ceu_aberto;3;14;125,21;125,21;2,621;328,22;1,0523
294;ceu_aberto;4;18;829,28;829,28;2,27;1882,72;1,0056
294;ceu_aberto;5;25;138,43;138,43;3,019;417,91;1,0062
294;ceu_aberto;6;32;598,23;598,23;2,247;1344,31;1,0641
295;nublado;1;6;118,3;118,3;1,119;132,37;0,9752
295;nublado;2;10;368,78;368,78;3,725;1373,83;1,0488
295;nublado;3;14;405,36;405,36;1,481;600,53;1,0652
295;nublado;4;18;366,39;366,39;3,092;1132,85;1,0572
295;nublado;5;25;954,85;954,85;3,62;3456,2;1,099
295;nublado;6;32;149,01;149,01;1,93;287,66;0,9955
296;parcialmente_nublado;1;6;277,98;277,98;1,418;394,19;1,007
296;parcialmente_nublado;2;10;34,18;34,18;2,197;75,1;0,9569
296;parcialmente_nublado;3;14;41,23;41,23;1,849;76,24;0,9752
296;parcialmente_nublado;4;18;432,74;432,74;1,029;445,31;0,9936
296;parcialmente_nublado;5;25;250,79;250,79;1,854;464,85;1,0522
296;parcialmente_nublado;6;32;426,76;426,76;2,139;912,73;1,0464
297;ceu_aberto;1;6;692,74;692,74;2,26;1565,51;0,9949
297;ceu_aberto;2;10;285,7;285,7;2,872;820,44;1,0169
297;ceu_aberto;3;14;123,6;123,6;2,887;356,79;0,951
297;ceu_aberto;4;18;188,25;188,25;1,0;188,31;1,0243
297;ceu_aberto;5;25;213,37;213,37;3,763;802,88;0,98
297;ceu_aberto;6;32;257,76;257,76;3,469;894,07;1,0187
298;ceu_aberto;1;6;52,49;52,49;2,929;153,74;0,9702
298;ceu_aberto;2;10;137,88;137,88;1,523;210,03;0,9793
298;ceu_aberto;3;14;134,25;134,25;3,519;472,38;0,9446
298;ceu_aberto;4;18;92,88;92,88;3,743;347,62;0,9356
298;ceu_aberto;5;25;1792,08;1792,08;2,204;3950,53;0,9177
298;ceu_aberto;6;32;21,09;21,09;3,47;73,18;0,9335
299;parcialmente_nublado;1;6;377,9;377,9;2,321;876,95;0,9825
299;parcialmente_nublado;2;10;0,86;0,86;2,028;1,74;1,065
299;parcialmente_nublado;3;14;284,02;284,02;1,307;371,2;0,9729
299;parcialmente_nublado;4;18;299,08;299,08;2,011;601,3;0,983
299;parcialmente_nublado;5;25;439,81;439,81;1,205;530,17;1,037
299;parcialmente_nublado;6;32;707,14;707,14;3,408;2410,27;0,929
300;parcialmente_nublado;1;6;625,37;625,37;1,702;1064,68;1,0533
300;parcialmente_nublado;2;10;839,18;839,18;2,572;2158,78;0,9399
300;parcialmente_nublado;3;14;177,46;177,46;3,058;542,59;0,9793
300;parcialmente_nublado;4;18;182,16;182,16;1,656;301,59;0,9739
300;parcialmente_nublado;5;25;1066,96;1066,96;2,965;3163,24;1,0178
300;parcialmente_nublado;6;32;510,04;510,04;1,126;574,53;1,0386
301;parcialmente_nublado;1;6;88,12;88,12;2,597;228,86;0,9638
301;parcialmente_nublado;2;10;88,31;88,31;3,859;340,77;1,0595
301;parcialmente_nublado;3;14;55,83;55,83;3,642;203,3;1,0159
301;parcialmente_nublado;4;18;376,27;376,27;3,873;1457,26;0,9658
301;parcialmente_nublado;5;25;464,52;464,52;2,166;1006,33;0,9791
301;parcialmente_nublado;6;32;483,92;483,92;3,633;1758,24;0,9632
302;ceu_aberto;1;6;500,2;500,2;1,187;593,67;1,0446
302;ceu_aberto;2;10;1016,0;1016,0;3,042;3090,51;1,0438
302;ceu_aberto;3;14;2,09;2,09;1,867;3,9;0,981
302;ceu_aberto;4;18;163,55;163,55;1,224;200,15;1,0532
302;ceu_aberto;5;25;405,66;405,66;2,467;1000,89;1,0953
302;ceu_aberto;6;32;540,24;540,24;1,474;796,56;0,9842
303;ceu_aberto;1;6;72,96;72,96;3,487;254,42;0,909
303;ceu_aberto;2;10;57,46;57,46;2,469;141,87;1,0168
303;ceu_aberto;3;14;42,34;42,34;3,618;153,22;1,0131
303;ceu_aberto;4;18;624,21;624,21;1,799;1123,05;1,0389
303;ceu_aberto;5;25;160,28;160,28;1,671;267,8;1,0107
303;ceu_aberto;6;32;59,66;59,66;1,742;103,91;1,1013
304;parcialmente_nublado;1;6;217,13;217,13;2,063;447,88;1,0326
304;parcialmente_nublado;2;10;1402,6;1402,6;3,405;4775,95;1,0203
304;parcialmente_nublado;3;14;107,55;107,55;1,71;183,94;1,0776
304;parcialmente_nublado;4;18;242,23;242,23;2,48;600,69;0,9597
304;parcialmente_nublado;5;25;369,94;369,94;2,892;1069,83;0,9543
304;parcialmente_nublado;6;32;43,16;43,16;3,013;130,07;1,0531
305;ceu_aberto;1;6;342,12;342,12;1,149;393,05;0,8974
305;ceu_aberto;2;10;433,7;433,7;1,895;821,81;1,063
305;ceu_aberto;3;14;49,82;49,82;3,826;190,6;0,9975
305;ceu_aberto;4;18;262,3;262,3;3,95;1036,23;0,9293
305;ceu_aberto;5;25;179,24;179,24;3,475;622,81;1,0241
305;ceu_aberto;6;32;1471,5;1471,5;1,228;1806,99;0,9572
306;ceu_aberto;1;6;98,72;98,72;3,569;352,28;1,0082
306;ceu_aberto;2;10;488,59;488,59;3,31;1617,08;0,9762
306;ceu_aberto;3;14;383,26;383,26;2,771;1062,2;0,9385
306;ceu_aberto;4;18;262,04;262,04;3,756;984,18;0,9745
306;ceu_aberto;5;25;299,04;299,04;1,506;450,33;1,0135
306;ceu_aberto;6;32;29,86;29,86;3,06;91,36;1,0218
307;parcialmente_nublado;1;6;883,26;883,26;3,267;2885,97;1,028
307;parcialmente_nublado;2;10;186,08;186,08;1,493;277,77;1,0542
307;parcialmente_nublado;3;14;412,73;412,73;1,194;492,66;0,9438
307;parcialmente_nublado;4;18;876,22;876,22;3,508;3073,87;0,9247
307;parcialmente_nublado;5;25;19,68;19,68;2,852;56,12;1,0139
307;parcialmente_nublado;6;32;617,3;617,3;1,53;944,31;0,9857
308;ceu_aberto;1;6;82,51;82,51;2,32;191,43;1,0053
308;ceu_aberto;2;10;398,89;398,89;3,512;1401,02;0,9959
308;ceu_aberto;3;14;200,71;200,71;2,488;499,26;1,064
308;ceu_aberto;4;18;16,88;16,88;1,32;22,29;1,0403
308;ceu_aberto;5;25;94,76;94,76;1,444;136,79;0,9285
308;ceu_aberto;6;32;346,9;346,9;1,14;395,48;1,0767
309;parcialmente_nublado;1;6;651,53;651,53;1,793;1168,23;1,0736
309;parcialmente_nublado;2;10;252,65;252,65;3,788;957,06;1,0274
309;parcialmente_nublado;3;14;55,17;55,17;2,973;164,02;1,0322
309;parcialmente_nublado;4;18;91,26;91,26;1,343;122,56;0,9804
309;parcialmente_nublado;5;25;801,62;801,62;1,431;1146,92;0,9907
309;parcialmente_nublado;6;32;143,72;143,72;1,817;261,16;0,9876
310;ceu_aberto;1;6;896,6;896,6;1,892;1696,61;1,0135
310;ceu_aberto;2;10;336,4;336,4;2,797;941,08;0,9705
310;ceu_aberto;3;14;72,92;72,92;2,085;152,0;1,0176
310;ceu_aberto;4;18;343,35;343,35;3,117;1070,16;1,0067
310;ceu_aberto;5;25;118,67;118,67;2,536;301,01;0,9271
310;ceu_aberto;6;32;340,5;340,5;3,758;1279,77;0,9519
311;ceu_aberto;1;6;147,03;147,03;1,417;208,38;0,9499
311;ceu_aberto;2;10;4,59;4,59;1,668;7,65;0,955
311;ceu_aberto;3;14;260,12;260,12;2,618;680,94;1,0309
311;ceu_aberto;4;18;567,57;567,57;1,708;969,2;1,0441
311;ceu_aberto;5;25;393,54;393,54;1,104;434,33;0,9836
311;ceu_aberto;6;32;1071,52;1071,52;2,207;2364,7;0,9784
312;parcialmente_nublado;1;6;494,06;494,06;2,414;1192,42;0,9557
312;parcialmente_nublado;2;10;730,14;730,14;1,804;1316,85;0,9385
312;parcialmente_nublado;3;14;132,41;132,41;1,781;235,8;1,0393
312;parcialmente_nublado;4;18;928,36;928,36;2,703;2509,35;1,0836
312;parcialmente_nublado;5;25;202,34;202,34;1,237;250,31;0,9895
312;parcialmente_nublado;6;32;818,14;818,14;3,79;3100,88;1,0266
313;ceu_aberto;1;6;335,47;335,47;1,496;501,95;1,0077
313;ceu_aberto;2;10;77,67;77,67;1,552;120,57;0,9499
313;ceu_aberto;3;14;241,9;241,9;1,124;271,9;0,9496
313;ceu_aberto;4;18;53,89;53,89;3,235;174,33;0,9821
313;ceu_aberto;5;25;368,51;368,51;3,943;1452,99;0,9801
313;ceu_aberto;6;32;17,88;17,88;3,335;59,64;0,9497
314;ceu_aberto;1;6;377,93;377,93;2,255;852,31;1,0353
314;ceu_aberto;2;10;102,73;102,73;2,148;220,7;1,0477
314;ceu_aberto;3;14;333,73;333,73;1,736;579,49;0,9763
314;ceu_aberto;4;18;69,55;69,55;1,993;138,61;0,9864
314;ceu_aberto;5;25;356,43;356,43;2,495;889,3;1,0178
314;ceu_aberto;6;32;379,14;379,14;1,743;660,83;0,9946
315;ceu_aberto;1;6;1049,6;1049,6;2,693;2826,97;1,0632
315;ceu_aberto;2;10;474,14;474,14;2,387;1131,84;0,9625
315;ceu_aberto;3;14;415,34;415,34;3,542;1471,3;1,0292
315;ceu_aberto;4;18;515,96;515,96;1,081;557,86;1,0039
315;ceu_aberto;5;25;91,35;91,35;1,628;148,67;1,023
315;ceu_aberto;6;32;156,51;156,51;3,645;570,49;0,9832
316;parcialmente_nublado;1;6;259,62;259,62;1,554;403,58;0,9806
316;parcialmente_nublado;2;10;697,16;697,16;3,085;2150,76;0,9858
316;parcialmente_nublado;3;14;576,88;576,88;3,894;2246,43;1,0635
316;parcialmente_nublado;4;18;105,25;105,25;1,359;142,98;1,0385
316;parcialmente_nublado;5;25;185,23;185,23;2,198;407,05;1,0267
316;parcialmente_nublado;6;32;1728,29;1728,29;1,672;2889,34;1,0111
317;ceu_aberto;1;6;93,54;93,54;1,089;101,89;1,0374
317;ceu_aberto;2;10;160,75;160,75;2,32;372,93;1,0178
317;ceu_aberto;3;14;134,26;134,26;3,941;529,12;1,0501
317;ceu_aberto;4;18;126,93;126,93;2,979;378,16;0,9886
317;ceu_aberto;5;25;41,86;41,86;2,066;86,5;1,0801
317;ceu_aberto;6;32;723,99;723,99;1,438;1041,31;1,0174
318;ceu_aberto;1;6;110,15;110,15;1,093;120,39;0,9597
318;ceu_aberto;2;10;59,36;59,36;3,056;181,4;1,0425
318;ceu_aberto;3;14;155,36;155,36;3,566;554,0;0,9021
318;ceu_aberto;4;18;1327,74;1327,74;3,262;4331,51;1,0146
318;ceu_aberto;5;25;1279,12;1279,12;1,608;2057,34;0,9944
318;ceu_aberto;6;32;136,88;136,88;2,751;376,59;1,0425
319;ceu_aberto;1;6;386,15;386,15;1,812;699,9;1,0145
319;ceu_aberto;2;10;17,48;17,48;2,215;38,72;0,9404
319;ceu_aberto;3;14;125,94;125,94;1,288;162,23;0,9591
319;ceu_aberto;4;18;578,5;578,5;3,86;2232,76;1,0462
319;ceu_aberto;5;25;702,97;702,97;3,606;2534,92;1,0938
319;ceu_aberto;6;32;399,59;399,59;1,197;478,23;0,95
320;nublado;1;6;762,32;762,32;2,839;2163,97;1,0825
320;nublado;2;10;893,87;893,87;1,485;1327,58;1,0106
320;nublado;3;14;157,35;157,35;1,23;193,47;0,9612
320;nublado;4;18;584,79;584,79;1,584;926,44;0,9457
320;nublado;5;25;72,97;72,97;2,262;165,03;1,0509
320;nublado;6;32;359,93;359,93;3,664;1318,61;1,0064
321;nublado;1;6;96,97;96,97;3,668;355,67;1,0373
321;nublado;2;10;186,63;186,63;3,433;640,77;0,9236
321;nublado;3;14;216,68;216,68;1,48;320,72;1,0645
321;nublado;4;18;285,18;285,18;3,48;992,3;0,9422
321;nublado;5;25;166,64;166,64;3,918;652,9;1,0381
321;nublado;6;32;53,61;53,61;2,912;156,09;1,004
322;ceu_aberto;1;6;884,96;884,96;3,392;3002,07;1,0457
322;ceu_aberto;2;10;5,51;5,51;2,032;11,19;1,0128
322;ceu_aberto;3;14;669,8;669,8;1,69;1131,98;0,9399
322;ceu_aberto;4;18;632,42;632,42;1,93;1220,76;1,1076
322;ceu_aberto;5;25;462,83;462,83;2,319;1073,29;1,0325
322;ceu_aberto;6;32;302,65;302,65;1,642;497,0;1,0389
323;parcialmente_nublado;1;6;341,01;341,01;2,895;987,37;1,0789
323;parcialmente_nublado;2;10;233,8;233,8;1,492;348,72;1,017
323;parcialmente_nublado;3;14;428,54;428,54;1,16;497,12;1,0166
323;parcialmente_nublado;4;18;604,22;604,22;3,603;2177,17;0,9483
323;parcialmente_nublado;5;25;64,82;64,82;2,607;168,97;1,0476
323;parcialmente_nublado;6;32;137,07;137,07;2,712;371,77;0,9963
324;parcialmente_nublado;1;6;475,86;475,86;3,757;1787,71;1,0068
324;parcialmente_nublado;2;10;214,05;214,05;3,299;706,09;0,965
324;parcialmente_nublado;3;14;66,6;66,6;2,621;174,55;0,9527
324;parcialmente_nublado;4;18;56,85;56,85;3,783;215,06;0,842
324;parcialmente_nublado;5;25;161,38;161,38;2,778;448,34;1,0617
324;parcialmente_nublado;6;32;140,87;140,87;3,549;499,95;0,9927
325;parcialmente_nublado;1;6;510,79;510,79;3,53;1803,31;1,015
325;parcialmente_nublado;2;10;293,98;293,98;1,157;340,06;0,9656
325;parcialmente_nublado;3;14;2,65;2,65;3,783;10,04;0,9927
325;parcialmente_nublado;4;18;1139,64;1139,64;1,004;1144,3;1,0465
325;parcialmente_nublado;5;25;255,63;255,63;3,818;975,87;1,0342
325;parcialmente_nublado;6;32;315,26;315,26;2,364;745,35;0,9724
326;ceu_aberto;1;6;13,85;13,85;3,447;47,73;1,0856
326;ceu_aberto;2;10;151,5;151,5;3,963;600,37;0,9304
326;ceu_aberto;3;14;524,02;524,02;2,592;1358,42;1,0612
