id_realizacao;tipo_dia;h00;h01;h02;h03;h04;h05;h06;h07;h08;h09;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23
448;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0027;0,0451;0,1948;0,506;0,7052;0,951;0,976;0,9775;0,9298;0,7618;0,4966;0,2265;0,0452;0,002;0,0003;0,0;0,0;0,0;0,0001
449;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0399;0,2204;0,4558;0,6511;0,8294;0,9829;0,9608;0,9454;0,6676;0,4732;0,2489;0,0491;0,0022;0,0003;0,0;0,0;0,0;0,0001
450;parcialmente_nublado;0,0011;0,001;0,0012;0,001;0,0008;0,0038;0,052;0,2433;0,3633;0,5766;0,7625;0,9232;0,7218;0,7737;0,6089;0,471;0,1909;0,0586;0,0053;0,0009;0,0005;0,0003;0,0004;0,0003
451;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0379;0,2059;0,4499;0,6926;0,8824;0,7815;1,0;0,9314;0,7874;0,5154;0,2279;0,0498;0,0021;0,0003;0,0;0,0;0,0;0,0001
452;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0416;0,1965;0,4821;0,7224;0,9655;1,0;0,9518;0,7953;0,7337;0,4774;0,2028;0,0473;0,0021;0,0003;0,0;0,0;0,0;0,0001
453;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0026;0,0471;0,216;0,4799;0,6645;0,8204;0,9585;0,8942;0,8623;0,7166;0,5197;0,2177;0,0427;0,0023;0,0003;0,0;0,0;0,0;0,0001
454;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0514;0,2207;0,4621;0,676;0,978;1,0;1,0;0,8903;0,6999;0,4966;0,2365;0,0482;0,0021;0,0003;0,0;0,0;0,0;0,0001
455;parcialmente_nublado;0,001;0,001;0,001;0,0011;0,0008;0,005;0,0498;0,2006;0,4162;0,6498;0,6651;0,8625;0,7722;0,7897;0,6738;0,3904;0,2295;0,0527;0,0064;0,0009;0,0005;0,0005;0,0004;0,0004
456;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0445;0,1871;0,4908;0,7207;0,8761;0,955;0,9527;0,9359;0,7251;0,4994;0,2516;0,0442;0,0023;0,0003;0,0;0,0;0,0;0,0001
457;parcialmente_nublado;0,0011;0,0009;0,001;0,0013;0,0009;0,0044;0,0626;0,2234;0,3388;0,5704;0,8254;0,8406;0,8573;0,7212;0,5366;0,3858;0,1998;0,0564;0,0053;0,0008;0,0006;0,0004;0,0004;0,0004
458;parcialmente_nublado;0,0008;0,0007;0,0012;0,0011;0,0007;0,0044;0,0585;0,2235;0,4005;0,7377;0,7086;0,8981;0,8285;0,6751;0,6411;0,353;0,2192;0,057;0,0052;0,001;0,0005;0,0004;0,0004;0,0005
459;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0125;0,0956;0,2217;0,3421;0,511;0,6798;0,5715;0,5046;0,669;0,3871;0,4797;0,1596;0,0622;0,004;0,0;0,0002;0,0015;0,001;0,0019
460;nublado;0,0005;0,0;0,0;0,0001;0,0;0,0112;0,1154;0,2833;0,4524;0,6478;0,6005;0,3938;0,6856;0,4339;0,4279;0,274;0,22;0,0629;0,0033;0,0;0,0002;0,0017;0,0015;0,0019
461;parcialmente_nublado;0,001;0,0009;0,0012;0,0011;0,0007;0,0038;0,051;0,1967;0,3665;0,6321;0,6037;0,8217;1,0;0,5283;0,6091;0,3409;0,2407;0,0498;0,0061;0,0007;0,0006;0,0004;0,0005;0,0005
462;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,0418;0,2171;0,5237;0,7478;0,8737;1,0;1,0;0,8946;0,7387;0,4821;0,2351;0,0477;0,0024;0,0003;0,0;0,0;0,0;0,0001
463;parcialmente_nublado;0,001;0,0009;0,0011;0,0008;0,0008;0,0045;0,0493;0,1928;0,3591;0,563;0,6158;1,0;0,8302;0,7446;0,4702;0,3863;0,226;0,0436;0,005;0,0009;0,0006;0,0004;0,0004;0,0005
464;parcialmente_nublado;0,0009;0,0006;0,001;0,0012;0,0007;0,004;0,065;0,225;0,3963;0,644;0,6416;0,9677;0,7571;0,7926;0,3989;0,3351;0,1738;0,0406;0,0059;0,0007;0,0006;0,0004;0,0004;0,0005
465;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0435;0,222;0,43;0,7451;1,0;1,0;1,0;0,907;0,6977;0,4496;0,213;0,0481;0,002;0,0003;0,0;0,0;0,0;0,0001
466;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0432;0,1976;0,4813;0,7443;0,9267;1,0;0,8624;0,8748;0,6751;0,481;0,2426;0,0472;0,0018;0,0003;0,0;0,0;0,0;0,0001
467;nublado;0,0007;0,0;0,0;0,0001;0,0;0,0108;0,0875;0,2079;0,3142;0,4827;0,656;0,7449;0,5697;0,4208;0,5195;0,3469;0,1555;0,0537;0,0046;0,0;0,0002;0,0017;0,0016;0,001
468;nublado;0,0005;0,0;0,0;0,0001;0,0;0,012;0,0884;0,2628;0,4218;0,4059;0,735;0,8428;0,7038;0,6271;0,4025;0,2604;0,1806;0,071;0,004;0,0;0,0002;0,0014;0,0013;0,0017
469;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0468;0,227;0,3969;0,69;0,9776;0,9266;0,9234;0,8746;0,7026;0,5162;0,2208;0,0459;0,0021;0,0003;0,0;0,0;0,0;0,0001
470;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0445;0,2021;0,4717;0,7397;0,8468;0,8948;1,0;0,8147;0,6971;0,5105;0,2312;0,0494;0,0022;0,0003;0,0;0,0;0,0;0,0001
471;parcialmente_nublado;0,0009;0,0009;0,0011;0,001;0,0009;0,004;0,0409;0,2209;0,3401;0,7231;0,7342;0,8298;0,9707;0,6582;0,598;0,4561;0,2065;0,0469;0,0052;0,0007;0,0005;0,0003;0,0005;0,0004
472;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0434;0,2008;0,4389;0,7109;0,8599;0,8833;1,0;0,8047;0,7402;0,4844;0,2157;0,045;0,0023;0,0003;0,0;0,0;0,0;0,0001
473;parcialmente_nublado;0,0009;0,001;0,0011;0,0015;0,0009;0,0046;0,049;0,2033;0,368;0,6759;0,752;1,0;0,9524;0,6145;0,5549;0,4221;0,2085;0,0463;0,0058;0,0009;0,0006;0,0004;0,0004;0,0004
474;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0452;0,2086;0,4676;0,7615;0,7726;0,9429;1,0;0,9371;0,756;0,5018;0,2309;0,0464;0,0021;0,0003;0,0;0,0;0,0;0,0001
475;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0028;0,0426;0,2183;0,4522;0,6671;0,9578;0,9672;1,0;0,8837;0,7531;0,4943;0,2294;0,0456;0,002;0,0003;0,0;0,0;0,0;0,0001
476;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0405;0,2329;0,4534;0,6959;0,8322;0,9595;1,0;0,8727;0,7506;0,5297;0,2153;0,0512;0,0021;0,0003;0,0;0,0;0,0;0,0001
477;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0133;0,0705;0,262;0,3615;0,6187;0,7768;0,7342;0,7162;0,7605;0,4546;0,3907;0,1615;0,0415;0,0029;0,0;0,0001;0,0017;0,0014;0,0018
478;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0443;0,2082;0,4401;0,7046;0,8352;0,9731;0,8216;0,8598;0,7289;0,508;0,2416;0,0477;0,0023;0,0003;0,0;0,0;0,0;0,0001
479;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0429;0,2072;0,5053;0,7065;0,9545;0,9856;0,8363;0,9264;0,6957;0,4978;0,2271;0,0496;0,0023;0,0003;0,0;0,0;0,0;0,0001
480;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0032;0,044;0,2319;0,5263;0,6556;0,945;0,9651;0,9749;1,0;0,7914;0,5003;0,2384;0,0439;0,0022;0,0003;0,0;0,0;0,0;0,0001
481;parcialmente_nublado;0,001;0,0009;0,0009;0,001;0,0007;0,0037;0,0405;0,1487;0,4972;0,5123;0,9368;0,9978;0,9824;0,8424;0,7013;0,415;0,1928;0,0507;0,0053;0,001;0,0005;0,0004;0,0003;0,0003
482;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0454;0,216;0,3892;0,6385;0,8439;1,0;0,8862;0,931;0,6904;0,4489;0,2349;0,0524;0,0022;0,0003;0,0;0,0;0,0;0,0001
483;parcialmente_nublado;0,001;0,0008;0,001;0,0012;0,0008;0,0037;0,064;0,1563;0,4479;0,5527;0,7588;0,8676;0,9518;0,8211;0,5552;0,4554;0,1823;0,0446;0,0059;0,0006;0,0007;0,0004;0,0004;0,0004
484;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0408;0,1938;0,4759;0,7202;0,8896;1,0;1,0;0,9046;0,5985;0,4982;0,222;0,0503;0,002;0,0003;0,0;0,0;0,0;0,0001
485;parcialmente_nublado;0,001;0,0009;0,0007;0,001;0,0006;0,0048;0,0634;0,1886;0,3234;0,5441;0,9524;0,9076;0,8347;0,7583;0,6308;0,3777;0,1637;0,0492;0,005;0,0009;0,0006;0,0004;0,0004;0,0004
486;parcialmente_nublado;0,001;0,0009;0,0011;0,001;0,0009;0,0049;0,0516;0,1726;0,3928;0,5941;0,6772;0,8561;0,9679;0,8375;0,62;0,4572;0,1661;0,0499;0,0053;0,0008;0,0006;0,0004;0,0004;0,0003
487;parcialmente_nublado;0,001;0,001;0,0011;0,0011;0,0009;0,0042;0,0598;0,2504;0,3885;0,7534;0,9647;0,96;0,7806;0,8131;0,5551;0,4157;0,1837;0,0656;0,0066;0,0008;0,0005;0,0003;0,0004;0,0004
488;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,039;0,2145;0,4373;0,7073;1,0;0,9635;0,8977;0,896;0,6927;0,5127;0,2409;0,0439;0,0022;0,0003;0,0;0,0;0,0;0,0001
489;parcialmente_nublado;0,0009;0,0009;0,0012;0,0009;0,0009;0,0039;0,0594;0,1698;0,3551;0,6272;0,8147;0,8602;0,8075;0,859;0,5444;0,3815;0,1861;0,047;0,0056;0,0008;0,0006;0,0004;0,0004;0,0004
490;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0422;0,2091;0,4328;0,7191;0,846;1,0;0,9993;0,8346;0,676;0,5257;0,2289;0,0402;0,0021;0,0003;0,0;0,0;0,0;0,0001
491;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0033;0,0437;0,1985;0,4203;0,7811;0,8665;0,8964;1,0;0,8362;0,7048;0,4891;0,2201;0,0468;0,002;0,0003;0,0;0,0;0,0;0,0001
492;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0036;0,0413;0,2158;0,5175;0,6659;0,7893;0,9377;1,0;0,9624;0,7058;0,4919;0,2452;0,0474;0,0019;0,0003;0,0;0,0;0,0;0,0001
493;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,003;0,0435;0,2232;0,4332;0,7136;0,9727;0,9286;0,995;0,835;0,6333;0,5185;0,2564;0,0441;0,0023;0,0003;0,0;0,0;0,0;0,0001
494;parcialmente_nublado;0,001;0,0011;0,0011;0,0009;0,0007;0,0049;0,0603;0,1796;0,3987;0,6218;0,8014;0,9135;0,914;0,6506;0,5613;0,3767;0,175;0,0551;0,0051;0,0009;0,0005;0,0003;0,0004;0,0004
495;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0391;0,2019;0,4991;0,6239;0,9261;1,0;0,9173;0,9267;0,7047;0,491;0,2127;0,0465;0,0021;0,0003;0,0;0,0;0,0;0,0001
496;parcialmente_nublado;0,0011;0,0011;0,0011;0,0013;0,0008;0,0045;0,052;0,1761;0,5031;0,6624;0,8242;0,832;0,7937;0,6876;0,6284;0,4342;0,2375;0,0538;0,0056;0,0008;0,0007;0,0004;0,0004;0,0004
497;nublado;0,0004;0,0;0,0;0,0001;0,0;0,0114;0,0844;0,2398;0,3942;0,5328;0,5974;0,776;0,616;0,5592;0,4583;0,3346;0,1829;0,0663;0,0039;0,0;0,0002;0,0014;0,0011;0,0018
498;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0029;0,0392;0,2091;0,4854;0,6936;0,84;1,0;0,9741;0,8813;0,7255;0,4709;0,2358;0,0526;0,0022;0,0003;0,0;0,0;0,0;0,0001
499;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0031;0,0428;0,2252;0,4677;0,6382;1,0;1,0;0,9931;0,9672;0,575;0,5009;0,27;0,0486;0,0021;0,0003;0,0;0,0;0,0;0,0001
500;ceu_aberto;0,0;0,0;0,0;0,0;0,0001;0,0025;0,0455;0,2466;0,3831;0,6852;0,9459;1,0;0,9405;0,8603;0,6837;0,4656;0,215;0,0479;0,002;0,0003;0,0;0,0;0,0;0,0001
